mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,#NAME?,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,1,0,0,1,112,2.50E+02,8.00E+03,3.70E+00,8.00E+03,6.67E+01,5.34E+02,1.92E+00,0.00E+00,0.00E+00,0.00E+00,5.34E+02,0,1.92E+00,0.00E+00,4.65E+09,0.00E+00,2.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.67E-01,0.00E+00,5.34E+02,5.34E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,2.96E+01,4.63E-01
1,1,0,1,0,0,1,112,2.80E+02,8.00E+03,3.72E+00,8.00E+03,6.67E+01,6.00E+02,2.17E+00,0.00E+00,0.00E+00,0.00E+00,6.00E+02,0,2.17E+00,0.00E+00,5.04E+09,0.00E+00,2.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.50E-01,0.00E+00,6.00E+02,6.00E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,2.98E+01,4.65E-01
1,1,0,1,0,0,1,112,3.10E+02,8.00E+03,3.73E+00,8.00E+03,6.67E+01,6.67E+02,2.42E+00,0.00E+00,0.00E+00,0.00E+00,6.67E+02,0,2.42E+00,0.00E+00,5.41E+09,0.00E+00,3.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.33E-01,0.00E+00,6.67E+02,6.67E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,2.99E+01,4.66E-01
1,1,0,1,0,0,1,112,3.40E+02,8.00E+03,3.75E+00,8.00E+03,6.67E+01,7.34E+02,2.67E+00,0.00E+00,0.00E+00,0.00E+00,7.34E+02,0,2.67E+00,0.00E+00,5.77E+09,0.00E+00,3.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.17E-01,0.00E+00,7.34E+02,7.34E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.00E+01,4.68E-01
1,1,0,1,0,0,1,112,3.70E+02,8.00E+03,3.76E+00,8.00E+03,6.67E+01,8.00E+02,2.92E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+02,0,2.92E+00,0.00E+00,6.12E+09,0.00E+00,3.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E-01,0.00E+00,8.00E+02,8.00E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.01E+01,4.70E-01
1,1,0,1,0,0,1,112,4.00E+02,8.00E+03,3.77E+00,8.00E+03,6.67E+01,8.67E+02,3.17E+00,0.00E+00,0.00E+00,0.00E+00,8.67E+02,0,3.17E+00,0.00E+00,6.45E+09,0.00E+00,4.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.83E-01,0.00E+00,8.67E+02,8.67E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.02E+01,4.71E-01
1,1,0,1,0,0,1,112,4.30E+02,8.00E+03,3.79E+00,8.00E+03,6.67E+01,9.34E+02,3.42E+00,0.00E+00,0.00E+00,0.00E+00,9.34E+02,0,3.42E+00,0.00E+00,6.76E+09,0.00E+00,4.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.67E-01,0.00E+00,9.34E+02,9.34E+02,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.03E+01,4.73E-01
1,1,0,1,0,0,1,112,4.60E+02,8.00E+03,3.80E+00,8.00E+03,6.67E+01,1.00E+03,3.68E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+03,0,3.68E+00,0.00E+00,7.06E+09,0.00E+00,4.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E-01,0.00E+00,1.00E+03,1.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.04E+01,4.75E-01
1,1,0,1,0,0,1,112,4.90E+02,8.00E+03,3.81E+00,8.00E+03,6.67E+01,1.07E+03,3.93E+00,0.00E+00,0.00E+00,0.00E+00,1.07E+03,0,3.93E+00,0.00E+00,7.35E+09,0.00E+00,4.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.33E-01,0.00E+00,1.07E+03,1.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.05E+01,4.76E-01
1,1,0,1,0,0,1,112,5.20E+02,8.00E+03,3.83E+00,8.00E+03,6.67E+01,1.13E+03,4.19E+00,0.00E+00,0.00E+00,0.00E+00,1.13E+03,0,4.19E+00,0.00E+00,7.62E+09,0.00E+00,5.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.17E-01,0.00E+00,1.13E+03,1.13E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.06E+01,4.78E-01
1,1,0,1,0,0,1,112,5.50E+02,8.00E+03,3.84E+00,8.00E+03,6.67E+01,1.20E+03,4.44E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+03,0,4.44E+00,0.00E+00,7.87E+09,0.00E+00,5.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.00E-01,0.00E+00,1.20E+03,1.20E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.07E+01,4.80E-01
1,1,0,1,0,0,1,112,5.80E+02,8.00E+03,3.85E+00,8.00E+03,6.67E+01,1.27E+03,4.70E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+03,0,4.70E+00,0.00E+00,8.11E+09,0.00E+00,5.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.83E-01,0.00E+00,1.27E+03,1.27E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.08E+01,4.81E-01
1,1,0,1,0,0,1,112,6.10E+02,8.00E+03,3.87E+00,8.00E+03,6.67E+01,1.33E+03,4.95E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+03,0,4.95E+00,0.00E+00,8.32E+09,0.00E+00,6.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.67E-01,0.00E+00,1.33E+03,1.33E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.09E+01,4.83E-01
1,1,0,1,0,0,1,112,6.40E+02,8.00E+03,3.88E+00,8.00E+03,6.67E+01,1.40E+03,5.21E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+03,0,5.21E+00,0.00E+00,8.52E+09,0.00E+00,6.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.50E-01,0.00E+00,1.40E+03,1.40E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.11E+01,4.85E-01
1,1,0,1,0,0,1,112,6.70E+02,8.00E+03,3.90E+00,8.00E+03,6.67E+01,1.47E+03,5.47E+00,0.00E+00,0.00E+00,0.00E+00,1.47E+03,0,5.47E+00,0.00E+00,8.69E+09,0.00E+00,6.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.33E-01,0.00E+00,1.47E+03,1.47E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.12E+01,4.87E-01
1,1,0,1,0,0,1,112,7.00E+02,8.00E+03,3.91E+00,8.00E+03,6.67E+01,1.53E+03,5.73E+00,0.00E+00,0.00E+00,0.00E+00,1.53E+03,0,5.73E+00,0.00E+00,8.85E+09,0.00E+00,7.00E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.16E-01,0.00E+00,1.53E+03,1.53E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.13E+01,4.89E-01
1,1,0,1,0,0,1,112,7.30E+02,8.00E+03,3.93E+00,8.00E+03,6.67E+01,1.60E+03,5.99E+00,0.00E+00,0.00E+00,0.00E+00,1.60E+03,0,5.99E+00,0.00E+00,8.99E+09,0.00E+00,7.30E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.00E-01,0.00E+00,1.60E+03,1.60E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.15E+01,4.91E-01
1,1,0,1,0,0,1,112,7.60E+02,8.00E+03,3.95E+00,8.00E+03,6.67E+01,1.67E+03,6.26E+00,0.00E+00,0.00E+00,0.00E+00,1.67E+03,0,6.26E+00,0.00E+00,9.13E+09,0.00E+00,7.60E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.83E-01,0.00E+00,1.67E+03,1.67E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.16E+01,4.93E-01
1,1,0,1,0,0,1,112,7.90E+02,8.00E+03,3.96E+00,8.00E+03,6.67E+01,1.73E+03,6.52E+00,0.00E+00,0.00E+00,0.00E+00,1.73E+03,0,6.52E+00,0.00E+00,9.27E+09,0.00E+00,7.90E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.66E-01,0.00E+00,1.73E+03,1.73E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.17E+01,4.95E-01
1,1,0,1,0,0,1,112,8.20E+02,8.00E+03,3.98E+00,8.00E+03,6.67E+01,1.80E+03,6.79E+00,0.00E+00,0.00E+00,0.00E+00,1.80E+03,0,6.79E+00,0.00E+00,9.40E+09,0.00E+00,8.20E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.50E-01,0.00E+00,1.80E+03,1.80E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.18E+01,4.97E-01
1,1,0,1,0,0,1,112,8.50E+02,8.00E+03,3.99E+00,8.00E+03,6.67E+01,1.87E+03,7.05E+00,0.00E+00,0.00E+00,0.00E+00,1.87E+03,0,7.05E+00,0.00E+00,9.53E+09,0.00E+00,8.50E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.33E-01,0.00E+00,1.87E+03,1.87E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.20E+01,4.99E-01
1,1,0,1,0,0,1,112,8.80E+02,8.00E+03,4.01E+00,8.00E+03,6.67E+01,1.93E+03,7.32E+00,0.00E+00,0.00E+00,0.00E+00,1.93E+03,0,7.32E+00,0.00E+00,9.66E+09,0.00E+00,8.80E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.16E-01,0.00E+00,1.93E+03,1.93E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.21E+01,5.01E-01
1,1,0,1,0,0,1,112,9.10E+02,8.00E+03,4.03E+00,8.00E+03,6.67E+01,2.00E+03,7.59E+00,0.00E+00,0.00E+00,0.00E+00,2.00E+03,0,7.59E+00,0.00E+00,9.80E+09,0.00E+00,9.10E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.00E-01,0.00E+00,2.00E+03,2.00E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.22E+01,5.03E-01
1,1,0,1,0,0,1,112,9.40E+02,8.00E+03,4.04E+00,8.00E+03,6.67E+01,2.07E+03,7.86E+00,0.00E+00,0.00E+00,0.00E+00,2.07E+03,0,7.86E+00,0.00E+00,9.93E+09,0.00E+00,9.40E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.83E-01,0.00E+00,2.07E+03,2.07E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.23E+01,5.05E-01
1,1,0,1,0,0,1,112,9.70E+02,8.00E+03,4.05E+00,8.00E+03,6.67E+01,2.13E+03,8.13E+00,0.00E+00,0.00E+00,0.00E+00,2.13E+03,0,8.13E+00,0.00E+00,1.01E+10,0.00E+00,9.70E+02,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.66E-01,0.00E+00,2.13E+03,2.13E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.24E+01,5.06E-01
1,1,0,1,0,0,1,112,1.00E+03,8.00E+03,4.07E+00,8.00E+03,6.67E+01,2.20E+03,8.40E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+03,0,8.40E+00,0.00E+00,1.02E+10,0.00E+00,1.00E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.50E-01,0.00E+00,2.20E+03,2.20E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.25E+01,5.08E-01
1,1,0,1,0,0,1,112,1.03E+03,8.00E+03,4.08E+00,8.00E+03,6.67E+01,2.27E+03,8.67E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+03,0,8.67E+00,0.00E+00,1.03E+10,0.00E+00,1.03E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.33E-01,0.00E+00,2.27E+03,2.27E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.26E+01,5.10E-01
1,1,0,1,0,0,1,112,1.06E+03,8.00E+03,4.09E+00,8.00E+03,6.67E+01,2.33E+03,8.94E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+03,0,8.94E+00,0.00E+00,1.05E+10,0.00E+00,1.06E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.16E-01,0.00E+00,2.33E+03,2.33E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.28E+01,5.11E-01
1,1,0,1,0,0,1,112,1.09E+03,8.00E+03,4.11E+00,8.00E+03,6.67E+01,2.40E+03,9.21E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+03,0,9.21E+00,0.00E+00,1.06E+10,0.00E+00,1.09E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,2.40E+03,2.40E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.29E+01,5.13E-01
1,1,0,1,0,0,1,112,1.12E+03,8.00E+03,4.12E+00,8.00E+03,6.67E+01,2.47E+03,9.49E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+03,0,9.49E+00,0.00E+00,1.07E+10,0.00E+00,1.12E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.83E-01,0.00E+00,2.47E+03,2.47E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.30E+01,5.15E-01
1,1,0,1,0,0,1,112,1.15E+03,8.00E+03,4.14E+00,8.00E+03,6.67E+01,2.53E+03,9.76E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+03,0,9.76E+00,0.00E+00,1.07E+10,0.00E+00,1.15E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E-01,0.00E+00,2.53E+03,2.53E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.31E+01,5.17E-01
1,1,0,1,0,0,1,112,1.18E+03,8.00E+03,4.16E+00,8.00E+03,6.67E+01,2.60E+03,1.00E+01,0.00E+00,0.00E+00,0.00E+00,2.60E+03,0,1.00E+01,0.00E+00,1.07E+10,0.00E+00,1.18E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.50E-01,0.00E+00,2.60E+03,2.60E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.33E+01,5.20E-01
1,1,0,1,0,0,1,112,1.21E+03,8.00E+03,4.18E+00,8.00E+03,6.67E+01,2.67E+03,1.03E+01,0.00E+00,0.00E+00,0.00E+00,2.67E+03,0,1.03E+01,0.00E+00,1.08E+10,0.00E+00,1.21E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.33E-01,0.00E+00,2.67E+03,2.67E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.35E+01,5.22E-01
1,1,0,1,0,0,1,112,1.23E+03,8.00E+03,4.20E+00,8.00E+03,5.47E+01,2.72E+03,1.05E+01,0.00E+00,0.00E+00,0.00E+00,2.72E+03,0,1.05E+01,0.00E+00,1.08E+10,0.00E+00,1.23E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,2.72E+03,2.72E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
1,1,0,1,0,0,1,112,1.23E+03,8.00E+03,4.20E+00,8.00E+03,4.45E-03,2.72E+03,1.05E+01,0.00E+00,0.00E+00,0.00E+00,2.72E+03,0,1.05E+01,0.00E+00,1.08E+10,0.00E+00,1.23E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,2.72E+03,2.72E+03,0.00E+00,0.00E+00,8.00E+03,0.00E+00,3.36E+01,5.25E-01
2,1,0,0,1,0,2,112,1.23E+03,4.20E+00,4.20E+00,8.02E+03,5.78E-02,2.72E+03,1.05E+01,0.00E+00,0.00E+00,0.00E+00,2.72E+03,0,1.05E+01,0.00E+00,1.08E+10,0.00E+00,1.23E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,2.72E+03,2.72E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,3.37E+01,5.24E-01
2,1,0,0,0,0,2,112,1.26E+03,4.20E+00,4.20E+00,7.00E+03,6.22E+01,2.78E+03,1.08E+01,0.00E+00,0.00E+00,0.00E+00,2.78E+03,0,1.08E+01,0.00E+00,1.10E+10,0.00E+00,1.26E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.04E-01,0.00E+00,2.78E+03,2.78E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.94E+01,6.00E-01
2,1,0,0,0,0,2,112,1.29E+03,4.20E+00,4.20E+00,6.28E+03,5.52E+01,2.84E+03,1.10E+01,0.00E+00,0.00E+00,0.00E+00,2.84E+03,0,1.10E+01,0.00E+00,1.12E+10,0.00E+00,1.29E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.90E-01,0.00E+00,2.84E+03,2.84E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.64E+01,6.69E-01
2,1,0,0,0,0,2,112,1.32E+03,4.20E+00,4.20E+00,5.72E+03,4.99E+01,2.89E+03,1.13E+01,0.00E+00,0.00E+00,0.00E+00,2.89E+03,0,1.13E+01,0.00E+00,1.14E+10,0.00E+00,1.32E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.77E-01,0.00E+00,2.89E+03,2.89E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.40E+01,7.35E-01
2,1,0,0,0,0,2,112,1.35E+03,4.20E+00,4.20E+00,5.28E+03,4.57E+01,2.94E+03,1.14E+01,0.00E+00,0.00E+00,0.00E+00,2.94E+03,0,1.14E+01,0.00E+00,1.16E+10,0.00E+00,1.35E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E-01,0.00E+00,2.94E+03,2.94E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.22E+01,7.95E-01
2,1,0,0,0,0,2,112,1.38E+03,4.20E+00,4.20E+00,4.95E+03,4.26E+01,2.98E+03,1.16E+01,0.00E+00,0.00E+00,0.00E+00,2.98E+03,0,1.16E+01,0.00E+00,1.18E+10,0.00E+00,1.38E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,2.98E+03,2.98E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,2.08E+01,8.48E-01
2,1,0,0,0,0,2,112,1.41E+03,4.20E+00,4.20E+00,4.70E+03,4.02E+01,3.02E+03,1.18E+01,0.00E+00,0.00E+00,0.00E+00,3.02E+03,0,1.18E+01,0.00E+00,1.19E+10,0.00E+00,1.41E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E-01,0.00E+00,3.02E+03,3.02E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.98E+01,8.93E-01
2,1,0,0,0,0,2,112,1.44E+03,4.20E+00,4.20E+00,4.50E+03,3.83E+01,3.06E+03,1.20E+01,0.00E+00,0.00E+00,0.00E+00,3.06E+03,0,1.20E+01,0.00E+00,1.21E+10,0.00E+00,1.44E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E-01,0.00E+00,3.06E+03,3.06E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.89E+01,9.34E-01
2,1,0,0,0,0,2,112,1.47E+03,4.20E+00,4.20E+00,4.32E+03,3.67E+01,3.09E+03,1.21E+01,0.00E+00,0.00E+00,0.00E+00,3.09E+03,0,1.21E+01,0.00E+00,1.22E+10,0.00E+00,1.47E+03,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E-01,0.00E+00,3.09E+03,3.09E+03,0.00E+00,4.20E+00,0.00E+00,0.00E+00,1.81E+01,9.73E-01
